name	latitude	longitude	phone	address
GARIB NAWAZ KISAN SEWA KENDRA	28.709607	78.70238	9639684546	NASEERPUR KUNDARKI DINGARPUR SAMBHAL ROAD TEHSIL BILARI
GARUDA AUTO SERVICE	19.205426	72.828019	9820046930	IOC DEALERS CHARKOP KANDIVALI (W) MUMBAI 400 067.
GAURAV PRATAP SINGH PETROLEUM	23.327508	76.173097	8719922445	VILLAGE - ROJAWAS SURVEY NO.182/2 PH NO. 78 TEHSIL - TARANA DIST-UJJAIN
GAY SERVICE STATION	28.703433	77.181085	9810154076	GT KARNAL ROAD INDL.AREA AZADPURDELHI TELE.7139349 Opp. Hans Cinema
GAYATHRI FUELS	12.708649	77.81688	9443222224	Indian Oil Dealers 714/3A Rudrappa Colony. Hosur-Denkanikottai Road NO:13018
PALURI VENKATARAMANA	17.358621	82.540871	9848190362	INDIAN OIL DEALERS VELAMKOTHURU ANDHRA PRADESH
GHAGHRA SERVICE STATION	25.810394	84.609711	8651412628	INDIAN OIL PETROL PUMP PO MANJHI-841313 DIST SARAN BIHAR
GHANSHYAM & CO.-A-SITE	22.0123	71.146	9979875757	Vill Atkot SH 25 Indian Oil Dealer District Rajkot
GIRDHARILAL RAMSARUP	28.267987	76.140848	9416063648	NARNAUAL ROAD MAHENDERGARH MAHENDERGARH
GLOBAL PETRO	28.570168	77.186387	9810930007	BHIKAJI CAMA PLACE RING ROAD NEW DELHI
GNAN SHAURYA FILLING STATION	16.239856	80.600044	9.19E+11	D.NO.229/2A1 MAIN ROAD ANGALAKUDURU VILLAGE & TENALI MANDA GUNTUR DISTRICT
GOLDER SERVICE STATION	22.676529	88.790611	8250532691	MATIAHAT MOUZA - JOYPUR GOPEMAHAL Dist. 24 Paraganas(North)
GOMATI FILLING CENTRE	25.70970377	85.49070807	9431667883	ASHARFI CHOWK SILAUTHAR JANDAHA VAISHALI BIHAR
GOPINATH & BROTHERS(CHAKARPUR)	26.436716	80.179337	9415201657	INDIAN OIL PETROL PUMP KANPUR NAGAR LOCK NO 13027/23011
GOPINATH & BROTHERS(KANPUR)	26.421339	80.374199	9161091610	KRISHNA NAGAR GT ROAD LK NO 23004 NH-91 KANPUR NAGAR KANPUR NAGAR
GOREGAON AUTO CENTRE	19.156906	72.856613	9821087119	IOC DEALERS GOREGAON MUMBAI.
GSN FUELS	12.747125	77.83356	9443141688	GSN FUELS KRISHNAGIRI DISTRICT NGO COLONY BAGALUR ROAD HOSUR
GUJARAT SERVICE CENTRE	18.985243	72.830836	9322505410	IOC DEALERSNEXT TO KASTURBA HOSP. ARTHUR ROADSANE GURUJI MARG MUMBAI 400 011.
GUPTA SALUJA & COMPANY	26.40617	80.354442	9.19E+11	KM-15NH-2 BY PASS KANPUR NAGAR DISTT. KANPUR NAGAR LOCK NO 12056
GUPTA SALUJA & COMPANY(KANPUR)	26.441509	80.322759	9415127108	INDIAN OIL DEALER LOCK NO 12055 127/435 RAKHI MANDI VINOBA NAGAR NEAR BARA DEVI KANPUR NAGAR
GUPTA SERVICE STATION-MOTI BAGH	28.57766667	77.1749	9.20E+11	Moti Bagh South MOTI BAGH NEW PALAM ROAD lok no 329
GURGAON FUEL CENTRE	28.4648	77.037383	7838222319	BETWEEN MAHAVIR CHOWK & MAHARANA PR CHOWK ON MG ROAD GURGAON(LHS) District Gurgaon
GURJEET AUTO FUELS	26.2647	78.2172	9826086875	VILLAGE MAHARAJPURA RAMANNA DISTT. GWALIOR Gwalior
GURU GOBIND SINGH SERVICE STN	29.2362337	77.7236943	9761582200	KHASRA NO 142 VILLAGE BHAYANGI Block Khatauli
GURU SERVICE STATION	28.591123	77.037605	9811057170	SECTOR 12 DWARKA NEW DELHI NEW DELHI
GURUASHISH PETROLEUM	21.2708	72.8465	9879382228	INDIAN OIL DEALER SURVEY NO.978-979B. NO 926 Variav- Surat City
GURUPRASAD SERVICES	19.182011	72.846715	9833331777	S V ROAD MALAD EAST MUMBAI
SRI SIVARAMA AGENCIES	17.688787	83.027465	9.19E+11	INDIAN OIL DEALERS -LOCK NO.T1 33 1627/3 Part ANAKAPALLI ANDHRA PRADESH
H.F. BHURANI & CO.A-SITE	21.354	72.0292	9825206611	NEAR PATHIKASHRAM Talaja Indian Oil Dealer District Bhavnagar
HANSIKAA SERVICE STATION	23.57791	86.35416	9.19E+11	PLOT NO 1262 1346 VILL- CHANDANKYARI PO+PS Chandankyari
HANUMAN PETROLEUMS	17.68395585	83.19008374	9989881731	NH.5 CHINNAGANTYADA-LOCK NO.T1 78 GAJUWAKA ANDHRA PRADESH
HARI JANANI & CO	11.204316	76.966349	9.20E+11	SF.No.379/B ESTATE THOTTAM METTUPALAYAM ROAD BILICH PO
HARI OM FUEL	23.71866481	85.49817416	9153219875	TOPA NAYA MORE TO TOPA BLOCK RAMGARH
HARIHAR SERVICES	25.456451	85.498753	7783863510	MAUZA-GHOSWARITALUKA-BAKHTIARPUR DIST-PATNA Bihar
HARSH INDIAN OIL	27.435902	77.700829	9639862631	AURANGABAD NEAR GOKUL BAIRAJ MATHURA
HAZARI LAL BAIDYANATH PRASAD	25.745	85.00119	9431259182	INDIAN OIL PETROL PUMP PO DIGHWARA-841207 DIST SARAN BIHAR
HEERA ASSOCIATES	19.174222	73.114645	9819335445	SURVEY NO. 158 HISSA NO. 1 KHONI TALUKA: KALYAN District Thane
HEERA PETROLEUM	18.8276	73.294377	9.19E+11	s.no.54/2b mumbai pune road KHALAPUR RAIGAD(LOCK NO.11013)
HIGHWAY FUEL	30.262692	76.09977	9872982888	INDIAN OIL PETROL PUMP PO:BALAD KALANHARDITPURA Sangrur - Patiala Road
HIGHWAY INDIAN OIL FILLING STATION	27.520493	74.651812	9672206672	INDIAN OIL PETROL PUMP KHASRA NO. 281/278 SH-60 VILL. INDERPURA
HIGHWAY PETROLEUM	10.141196	76.352776	9447819745	INDIAN OIL DEALER NH-47 CHENGAMANAD ERNAKULAM DIST.
HIGHWAY PETROLEUM AGENCY	10.760971	75.927561	9061530009	INDIAN OIL DEALER PONNANI-CHAVAKKAD RDPUTHUPONNANI MALAPPURAM DIST.
HILL VIEW FILLING STATION	23.785408	86.401022	9304315588	GODHAR P.S.-KENDUADIH P.O.- KUSUNDA
HIRA SERVICE STATION	26.052881	85.35746	9430974303	SAKRI SARAIYA NH-77 DIST-.MUZAFFARPUR BIHAR
HRISHIKESH PETROLEUM	22.1313	71.8948	9825954221	BARWALA-BHAVAGAR ROAD BARWALA. AHMEDABAD
HUNDRED PERCENT	28.578699	77.059527	8826886999	SECTOR-9 OPP. NHAI OFFICE DWARKA NEW DELHI. LOCK NO 330
I CARPORT	19.102837	72.873855	9821054977	IOC DEALERS SAHAR MUMBAI.
INDERJEET SERVICE STATION	28.404791	79.424539	9917155002	IZZATNAGER BAREILLY DISTRICT : BAREILLY UTTAR PRADESH
INDIA FUELS	30.560448	77.061842	9417110271	VILLAGE DHANDRALO RAIPUR RANI DISTT. PANCHKULA HARYANA
INDIAN OIL HIGHWAY POINT	22.2589	70.7047	9909019900	VAJDI (VIRDA) Kalawad Road SH 23 Indian Oil Dealer District Rajkot
INDRA AUTOMOBILES	27.876553	78.075668	9872260043	ASHIANA COLONYNEAR POLICE STATION BANGLA BAZAR LUCKNOW
INDRAPRASTH AUTO SERVICE	19.815349	72.735787	9820069873	"""OPP.MSEB COLONYBOISAR TARAPUR"" VILL.PASTHAL TAL:PALGHAR DISTT. PALGHAR"
INDRAPURAM AUTO FUELS & SERVICES	28.632889	77.351129	9818580181	INDRAPURAM DISTRICT GHAZIABAD Indrapuram Ghaziabad
INDU FILLING STATION	26.172916	78.149518	9958188040	INDIAN OIL DEALER GUDI Tehsil Gwalior
INTERSTATE AUTOMOBILES	18.976545	72.843971	9820433060	123 REAY ROAD OPP.REAY RD STATION. P.D'MELLO RD MUMBAI 400 010.
IOC COCO JUNGPURA	28.587063	77.241387	9.20E+11	JUNG PURA NEW DELHI LINK ROAD NEW DELHI
IOC COCO SECTOR 19 DWARKA	28.577338	77.053401	9.20E+11	SECTOR 19 DWARKA DELHI
ISHWAR FILLING STATION	28.530438	77.454106	9990135373	OPP HOLLAND TRACTOR FACTORY GREATER NOIDA GAUTAM BUDH NAGAR
ISPATNAGAR PETROL SUPPLY	23.66386802	86.06756131	9431128233	BALIDIH BOKARO JHARKHAND
J B D FUEL & SERVICE	21.1096	73.1341	9427151298	"INDIAN OIL DEALER ""S. NO.1/PAIKI 1 BLK NO.1 TAJPORE KHURDTLK.BARDOLIDIST. SURAT"
J B PETROLEUM	22.3397	70.7993	9408919989	SURVEY NO. 67/1/2P-1/P-1 VILL-RONKI TAL-RAJKOT
J K & SONS PETROLEUM	22.8592	70.954	9998724445	INDIAN OIL DEALER NICHI MANDAL Morbi-Halvad Road Taluka MorbiDistt.Rajkot
J. J. AUTOMOBILES	10.010278	78.291161	9843312609	INDIANOIL DEALERS MADURAI TO MELUR LHS ON NH-45B MADURAI DISTRICT
J. J. EF. AGENCIES (LOCK NO. 80 )	8.82404	78.147964	9941496365	9/1-28 ANNAI VELANKANNI NAGAR AROCKIAPURAM TUTICORIN TUTICORIN DISTRICT
JAGAN PRASAD FILLING STATION	27.488482	77.54362	9411441100	MATHURA GOVERDHAN ROAD ARING DISTT. MATHURA
JAGDAMBA PETROLEUM	25.8774767	86.6189846	9431021446	INDIAN OIL PETROL PUMP BISHAMBHARPUR ALLOTH SARAIRANJAN MUSHRIGHARARI
JAGDAMBEY FILLING STN-299	31.336046	75.349179	9814028865	INDIAN OIL PETROL PUMP DODIANWALASULTANPUR ROAD DISTT. KAPURTHALA
JAI AMBE PETROLEUM	20.5113	72.9625	9825603847	"""SURVEY NO. 129/2/P VILL: BALD"" ""TALUKA: PARDI DIST: VALSAD"" Dist: Valsad"
JAI AUTOMOBILES	28.63673584	77.44326928	9810133850	NEAR VIJAYNAGAR CROSSING NH-24 GHAZIABAD UP
JAI BABA GARIBNATH FUEL CENTRE	26.257044	85.186795	9931623672	INDIAN OIL RETAIL OUTLET AT: RATANPURA PO+PS:MOTIPUR DIST: MUZAFFARPUR
JAI BANGLAMUKHI ECO FUEL STN.	28.688945	77.104278	9810858371	NO.43SERVICE CENTRE S-18 OF H4&H5 ZONE PITAMPURA
JAI HIND FUEL CENTRE	25.801058	87.576206	9708254888	SRI BIJOY KUMAR ROY BARSONI HULABAGH PURNEA
JAI MA AMBE PETROLEUM	25.748207	84.955269	9835010561	BODHACHAPRA SARAN BIHAR
JAI MAA PETROLEUM	25.872673	85.033501	9631614312	VILL.: SAIDPUR PARSA PO : PARSA PS : DARIYAPUR PIN 841219
JAI MATA DI PETRO MART	25.58594	84.73152	9334025820	NH30 KAYAMNAGAR ARA DISTT: BHOJPUR
JAI NARAYAN FILLING STATION	28.242024	77.074394	9812410419	SOHNA PALWAL ROAD SOHNA DIST. GURGAONHARYANA
JAI PETROLEUM	20.9329	72.9141	9824156968	IOC DEALER DANDI ROAD VIJALPORE TAL : VIJALPORE DIST :NAVSARI GUJARAT.
JAINSONS FILLING STATION	28.235882	77.069072	9215667015	SONEPAT NEAR SECTOR 14-15 CROSSING DISTT SONEPAT 131001
JAMUNA PAR FILLING STATION	27.519827	77.724395	9412281368	ANAND VIHAR DISTT. MATHURA U.P. ANAND VIHAR DISTT. MATHURA
ANNAPOORNA AGENCIES	17.741761	83.263995	9346331000	INDIAN OIL DEALERS- LOCK NO.T1 6 KAPPARADA MURALI NAGAR VIZAG CITY ANDHRA PRADESH
JANTA FUEL CENTER	23.59363	86.31212	9.19E+11	PLOT NO 6165 VILL- CHANDRA PO+PS- Chandra
JAY BABRIK KISAN SEVA KENDRA	21.2128	72.9391	9427709142	INDIAN OIL DEALER SURVEY NO.62+80 BLOCK NO.79 Vill: Kosmada Tal: Kamrej
JAY SOMNATH PETROLEUM	22.3294	70.7684	9638215082	MADHAPAR RAJKOT JAMNAGAR SH -25 Indian Oil Dealer DIST RAJKOT
JAYANTI FILLING STATION	23.513712	91.556411	8877714077	MAHARANI UDAIPUR AMARPUR ROAD DIST-GOMATI TRIPURA
JAYESH PETRO SERVICES	18.760851	73.471296	9923222223	GAT NO. 490 NH4 MTDC RESORT KARLA TAL MAVAL DISTRICT PUNE
JHALAK KISHORI FILLING STATION	27.095916	78.075241	7351777789	LODHAI AGRA SHAMSABAD ROAD DISTT. AGRA
JINDAL SERVICE STATION	28.5623	77.2663	9810121271	MATHURA ROAD NEAR TELEPHONE EXCHANGE NEW DELHI.
JOAQUIM PETROLEUM	19.044839	72.916371	9821052147	SION TROMBAY ROAD OPP. TELECOM FACTORY DEONAR MUMBAI.
JRO	28.49642	77.4865981	9999940582	PLOT NO. 41 SURAJPUR KASNA ROAD UDYOG VIHAR OPP. MOSER BAER GREATER NOIDA
JSR FILLING STATION	28.192066	76.613205	708229451	REWARI CITY (WITHIN MUNICIPAL LIMITS) TEHSIL REWARI District Rewari
JUHI FUEL STATION	23.623245	85.437512	8084384212	INDIAN OIL RETAIL OUTLET VILLAGE : HEHAL Ramgarh - Patratu Road
JYOTI PETROLEUM	18.492411	73.83407	9960736119	PLOT NO 545/2 PARVATI SINHAGARH ROAD TALUKA HAVELI DIST PUNE
K B S MOTORS	28.49784	77.628434	9412859814	DELAER INDIAN OIL VILLAGE LUHARLI BETWEEN KM STONE 43-47 NH-91
K D PATEL & SONS	22.1284	73.4112	9426503939	IOC DEALER OPP. GOVT. REST HOUSE DABHOI DIST. BARODA (123)
K.G.N PETROLEUM SERVICE	26.073175	85.349335	9905643786	INDIANOIL KSK LADAURA MUZAFFARPUR
K.L.BHASIN & CO. ( * )	23.654247	86.133814	9308011937	NAYA MORE B.S.CITY BOKARO-827001 JHARKHAND
K.M.B. FUELS AND OILS	11.652495	78.131729	9843052252	INDIANOIL DEALER NO.449 NARASHIMMAN STREET SHEVAPET
K.R.FUEL SERVICE (LOCK NO.102)	8.714488	77.779778	9443389533	INDIAN OIL DEALERS 30/1A2 VM CHATRAM PALAYAMKOTTA TIRUNELVELI DISTRICT
KAILASH FILLING STATION	17.367484	78.557522	9666643934	INDIAN OIL DELEARS SY. NO.102/3/B NAGOLE UPPAL (M) TELANGANA
KAILASH SERVICE STATION	28.55863333	77.24063333	9810007495	EAST OF KAILASH NEW DELHI-65 LOck NO 335 NEW DELHI-65
KAJALE & SONS (HSD)	18.658625	73.849503	9822067927	NEAR OLD MOSHI OCTROI POST VILL MOSHIPUNE-NASHIK RD DIST PUNE
KALAMASSERY FILLING STATION	10.07004	76.330566	9747353184	INDIAN OIL DEALER MUTTOM KALAMASSERY ERNAKULAM DISTRICT
KALAWATI FILLING STATION	26.798986	81.009026	9415046485	AHIMA MAULUCKNOW-SULTANPUR ROAD LUCKNOW UP
KALPANA AGENCIES	11.042754	76.939369	9.20E+11	S.F.NO.89/1 & 89/2 KAVUNDAMPALAYAM VILLAGE KAVUNDAMPALAYAM POST COIMBATORE
KALYAN FILLING STATION	29.694419	76.998351	9896050000	"KASHIPUR ""US NAGAR UTTARANCHAL"" uttarakhand"
KALYAN FILLING STN.-KOHAND (HSD)	29.496566	76.971677	9416300008	INDIAN OIL RETAIL OUTLET NH1 G.T. Road DIST: KARNAL
KAMALA SERVICE STATION ODR	23.566603	87.284988	9333708879	AKBAR ROAD BENACHITY DURGAPURDIST:BARDDHAMAN. WB RTKM-38)LOCK NO.12016
KAMALNATH FUEL STATION	12.492564	78.282379	9944874593	SF.NO.133/2 SENDARAPALLI VILLAGE KRISHNAGIRI TALUK
KANPUR DELHI GOODS CARRIER LTD	28.701626	77.290256	9891238833	LONI BORER LOCK ID 805 LONI ROAD DELHI DELHI.
KANT AUTO	27.220945	78.260547	9027138623	BET KM STONE 223-225 NH-2 JAJPUR FIROZABAD
KANTH FILLING STATION	29.054822	78.622568	9756521561	IOC DEALER KANTH MORADABAD DISTRICT : MORADABAD UTTAR PRADESH
KAPIL DEV AUTOMOBILES	24.79678	85.53927	9.19E+11	INDIAN OIL RETAIL OUTLET AT-MAKHAR ANCHAL- AKBARPUR DIST-NAWADA
KAPUR AUTO SERVICE STATION	28.62495	77.30533333	9212155886	EAST OF VINOD NAGAR lok no 336 PATPARGANJSOCIETY AREA DELHI- LOCK ID NO. I 336
KARAH DHAAM FILLING CENTER	26.4200671	78.0537884	9713043111	INDIAN OIL PETROL PUMP S.NO. 526/2823/2 BETWEEN MILESTONE 90 TO 92
KARGIL HERO HAJI BASHA MEMORIAL IND	15.471852	80.048689	9440242730	OIL PETROL BUNK SY.NO.131/1 NEAR SANGHAMITRA HOSPITAL ON NH PELLURU VILLAGE & MANDAL PRAKASAM D
KARGIL SHAHEED RIYASAT F/STN	29.264669	77.004192	9.20E+11	DEALER INDIAN OIL CORPN LTD G T ROAD KARHANS PANIPAT
KARPAGA SHASTHAA FUELS	11.037098	76.950716	9.19E+11	INDIAN OIL DEALER 139-B. SETC SITE SANGANOOR MTP ROAD COIMBATORE
KASANA MOTORS	28.436741	77.556577	9818945427	PLOT NO. P-01 SECTOR ECOTECH(I) EXTENSION GREATER NOIDA
KAVIE AGENCY	10.757567	79.81372	9.20E+11	PORAVACHERRY NAGAI-THANJAVUR MAIN ROAD NAGAPATTINAM DISTRICT
KDCMPU LTD.	12.505128	78.223618	8105707110	INDIAN OIL DEALER S.F NOS 453/1B AND 453/2B AGASIPALLI VILLAGE
TIRUMALA AGENCIES	17.081022	82.12863	9246228666	INDIAN OIL DEALERS PEDDAPURAM BYE PASS ANDHRA PRADESH
KDLOW ACCO (CH.KAKANI)	16.405855	80.553437	8106352503	CHINAKAKANI l lock T1-360/1/2/3 DNO:135 ANDHRA PRADESH
KESHAV MOTORS	28.398112	77.311482	9811663374	18/1 MATHURA ROAD FARIDABAD OPP. CROWN PLAZA DISTT FRIDABAD
KESHRI FILLING STATION	25.369315	82.924507	9792537908	NH-56SHIVPUR TARNA VARANASI (UP)
KHAJURI HIGHWAY SER.STN.	23.2426	77.2451	9.19E+11	INDIAN OIL DEALER VILLAGE KHAJURI BHOPAL INDORE RD BHOPAL (RTD-FDZ)
KINNERA F/S	18.776645	79.517837	7331162626	INDIAN OIL DELEARS GODHAVARIKHANI LNO T3-273/C-3-4 ANDHRA PRADESH
KIRON PETROLEUM AGENCY (MELAGHAR)	23.499449	91.339464	9436133836	P.O.- MELAGHAR WEST TRIPURA SIPAHIJALA
KIRTI PRIYA FUEL STATION	24.89631833	85.52884019	9431227228	NH - 31 VILL BUDHAUL NAWADA BYE PASS DISTT NAWADA
KISHOR BROTHERS SEWLA	27.126714	78.005363	9319108715	NH-3 SEWLA AGRA GWALIOR ROAD DISTT.AGRA
KISHORE & COMPANY	28.50128333	77.28888333	9811154298	LOCK ID NO.I338 IOC DEALERMB ROAD NEW DELHI
KRANTI FILLING STATION	28.409698	77.88456	9906033004	BULANDSHAHAR(WML) SIYANA ADDA-ANOOPSHAHAR ROAD ON RHS
KRISHNA PETROLEUM	21.1796	72.8334	9925151000	IOC DEALERS UDHNA SURAT UDHNA
KRISHNA SERVICE STATION	26.2372	78.1459	9826215410	TRANSPORT NAGAR GWALIOR S.LOCK-1177/219 TRANSPORT NAGAR
KRISHNA-AVDHUT PETROLEUM	19.788051	72.753357	9890679674	PLOT NO. X-1 TARAPUR INDUSTRIAL AREA TARAPUR BOISAR DIST. PALGHAR
KSS ENTERPRISES	11.56748974	77.90079449	9965594911	INDIAN OIL DEALER SANKARI MAIN RD KONGANAPURAM SALEM DIST. 637102
KULDEEP FILLING STATION	27.173827	74.839549	9414117109	DIDWANA ROAD KUCHAMAN CITY DIST. NAGAUR
KUMARAPPA ENTERPRISES	10.770879	79.843763	9965904404	I O C DEALER LOCK NO. 22017 HOSPITAL ROAD NAGAPATTINAM RTD 108 KM
Kunwar Petro World 584	31.229668	75.516884	9815108666	INDIAN OIL PETROL PUMP Jalandhar Nakodar Road (RHS) Vill. Singha
L. M. SAHA PETROLEUM AGENCY	23.678395	91.281951	9856348462	AOC AGENTS NH-44 BISHALGARHTRIPURA(W) TRIPURA
LAKSHMI AGENCIYES	11.765436	78.053238	9791458729	S.F.NO.82/3B 82/4D 93/1 NH 7 BANGALORE ROAD KAMALAPURAM VILLAGE
LAKSHMI FUELS	10.869384	76.886166	9.20E+11	PARTNR:CD.SRINATH & G.MURALI SF.NO.568/2ETTIMADAIVILAGEPGT RD KG.CHAVADI PO COIMBATORE-641105
LAKSHYA INDIAN OIL STATION	27.2919817	77.530255	9983448800	INDIAN OIL PETROL PUMP MATHURA ROAD DHORMUI DISTT. BHARATPUR
LAXMI NATH INDIAN OIL FILLING STATI	28.008383	74.935209	9818032802	NH-11 SIKAR-BIKANER ROAD FATEHPUR DISTT. SIKAR
LAXMI SRINIVASA ENTERPRISES	18.101755	83.137273	8857242701	INDIAN OIL DEALERS S.NO.504/23 ANDHRA PRADESH
LILA SERVICE STATION (I-449)	22.502616	88.331257	9433112460	62BURO SHIBTALA MAIN ROAD KOLKATA-700038 KOLKATA
LINGARAJ FILLING STATION	20.222876	85.844398	9437014451	NUAGAON CHOWK (BHUBANESWAR) KHURDA ORISSA
LIONSTARR	12.231502	78.194675	9865167011	INDAIN OIL DEALER SY. NO. 225/3ANH - 44 Baisuhalli (V)
LOTUS AUTOMOBILES	28.50426667	77.17168333	9910311899	ANDHERIA MOR MEHRAULI GURGAON ROAD ANDHERIA MEHRAULI N.DELHI
LUCKY AUTO	19.031519	72.860161	9820421550	292 KOMMRADE HARBANSLAL SION EAST KOLIWADA MARG MUMBAI
M R PETROLEUM-668	31.345043	75.50885	9815322226	IBP PETROL PUMP WARYANA KAPURTHALA ROAD DISTT. JALANDHAR
M.A.MOOPAN AND BROTHERS	10.091487	76.345389	9447498230	INDIAN OIL DEALER N.H-47 ALWAYE ERNAKULAM DISTRICT
M.M. AGENCIES	12.649813	78.035268	9566901354	INDIAN OIL DEALERS NH-7 GOLLAPALLI VILLAGE SOOLAGIRI KRISHNAGIRI DISTRICT
M/S SHRI SAI SERVO CARE	19.30219	77.26578	9890062630	GUT NO 19 VILLAGE MALEGAON TALUKA ARDHAPUR Distrcit Nanded
M/S VARDHMAN PETROLEUM	28.715619	77.461485	8010567272	DEALER- INDIAN OIL CORPN DELHI- MEERUT ROAD VILLAGE MORTA
M/S YYC PETROLEUM	25.78649543	85.03523976	9576639739	MAUZA SHEETALPUR THANA DIGHWARA Thana no 01
MA JANAKI TRANSPORT SERVICE	25.884357	85.289432	9525413510	"AT: ASADAPUR SATPURA ""PO: BHAGAWANPUR VAISHALI"" DISTT-VAISHALI"
MAA AHILYA PETROLEUM	25.871905	84.754686	9199032392	INDIAN OIL PETROL PUMP AT:AFFAUR P.S:KHAIRA
MAA ARANYA DEVI SERVICE STN	25.56084	84.63835	9431847455	CHANDWA ARRAH NH-30 BIHAR
MAA BHAWANI FUELS	25.929745	85.766853	9934051025	BIRSINGHPUR DIST. SAMASTIPUR BIHAR
MAA CHANDESHWARI DEVI SERVICE STN	25.53140129	84.6190151	9407016829	ARA- JAGSISHPUR ROAD NH30 MALTHAR
MAA KRUPA PETROLEUM	22.4047	72.9054	9409402424	INDIAN OIL DEALER SURVEY NO.2615 VILL: KUKERI Tal: Chikhli Dist: Navsari
MAA MUNDESHWARI SERVICES	25.22302729	83.48865898	8969696006	VILLAGE:KHAMIDAURA NH-2 PS: DURGAWATI DIST: KAIMUR 821105
MAA PETROLEUM	25.847561	84.642014	8877714077	KOPA NH-85 SARAN BIHAR
MAA VINDHYAVASINI FUELS	23.73828	86.0456	9.20E+11	PLOT NO 88 KHATA NO 04 MOUZA- TANTRI PS- Jarisih
MADHAV FUELS	28.608684	76.953295	9917091626	DHANSA ROAD MITRAON NEW DELHI NEW DELHI
MADURAI MEENAKSHI AGENCIES(LOCK NO.	10.002606	77.632076	95242 40666	MADURAI ROAD
MAGNUM FILLING STATION	29.197	78.8922	9412143382	MAORADBAD ROAD KASHIPUR DIST U S NAGAR KASHIPUR
MAHADEVI PETROL DEPOT	18.758936	73.828704	9822064488	Survey No.251/1(part) SH No.55 KharabwadiChakan TAL KHED DIST-PUNE
MAHANAM OIL CITY (R BAZAR)	23.830909	91.373172	9436128815	NH-44RANIRBAZAR TRIPURA WEST RANIRBAZAAR
MAHAVIR SERVICE STATION	25.24202084	85.00028508	9973145414	DEALER INDIAN OIL CORPORATION LTD VILL- LODHIPUR TOLA- MUTHER NH-83 (Between KM Stone 41-43)
MAHENDRA	28.6618	77.30036667	9899940004	CBD SHAHDARA NEAR SURAJMAL PARK CBD SHANDRA NEAR SURAJ MALL PARK DELHI.
MAHENDRA AUTO SERVICE(*)	26.090499	85.391979	9431238447	N.H.28 KACHI PAKI CHOWK MUZAFFARPUR BIHAR
MALIK LAL CHAND & SONS	29.376517	76.974723	9896429299	PANIPAT G.T. ROAD NH-1 DISTT. PANIPATHARYANA
MALIK PETROLEUM	26.45516	80.276688	9335444449	51-A/1&2 DADAN NAGAR KANPUR LK NO 21048/22030/21001DIST: KANPUR dada nagar
MALSI FILLING STATION	30.3857	78.0741	9719055111	MALSI DEHRADUN-MUSSORIE ROAD MUSSORIE ROAD
MANGAI FUELS	11.70794	77.984156	9443256560	INDIANOIL DEALER SY.NO.31/12B3 SIKKAMPATTI VILLAGE
MANGAL PETRO	28.688727	77.104723	9212728729	SITE NO. 2 SERVICE CENTRE ROAD S-18 ROAD NO. 43 PITAMPURA NEW DELHI
MANOJ SERVICE STATION	25.2251	84.990944	9334029589	NH 83 JEHANABAD-804408 DIST GAYA BIHAR
MANORANJAN SALES & SERVICES	21.5721	71.8433	9427753707	MALPARA Palitana Road Indian Oil Dealer District Bhavnagar
MANSAA	28.659632	77.296829	9810212101	PLOT NO 25A lok no 340 CBD SHAHADRA DELHI PH.2438318
MARAN FUEL POINT	23.1648	77.4144	9926673057	INDIAN OIL DEALER VILLAGE NAYAPURA Tehsil Huzur
MARUDHAR FILLING STATION	27.610919	74.792832	9982066905	INDIAN OIL PETROL PUMP VILLAGE KUMASJAGIR State Highway 20
MARUTI KISAN SEVA KENDRA	22.6897	73.5568	9979210001	INDIAN OIL DEALER SURVEY NO.606606 P1 & 604 P1 Vill: Vejalpur Tal: Kalol
MAULI PETROLEUM KSK	18.613064	73.941317	9763414444	VILL - LOHEGAON LOHEGAON-VADGAON SHINDE ROAD TALUKA - HAVELI DISTT PUNE
VEERANJANEYA ROADWAYS	17.447805	82.757155	9849128666	GOKULAPADU (V) LOCK NO.T1 210 THIMMAPUR S.RAYAVARAM MANDAL ANDHRA PRADESH
MEHTA BROTHERS RAJKOT A SITE	22.2854	70.801	9228069757	DHEBAR ROAD RAJKOT Indian Oil Dealer District Rajkot
METRO FILLING STATION	27.117766	78.127375	9719040055	VILLAGE NAGLA GARHE ON SH-62 AGRA-FATEHABAD ROAD DISTT. AGRA
METTUR TALUK LORRY OWNERS ASSOC	11.746061	77.785233	9448659868	S.NO.118/5-A NAVAPATTI VILLAGE METTUR TALUK SALEM DIST.636401
MISHRA MODERN FILLING STN.	25.331623	81.906105	9415634720	INDIAN OIL DEALERNH-76E NAINI IND AREASAMOGAR DISTT : ALLAHABAD
MISHRA SERVICE STATION ( * )	23.713311	86.198827	9431736153	TELMUCHOO BRIDGE N.H - 32 PUPUNKI (CHAS) BOKARO-827013
MITTAL AGENCIES	26.3561	77.8262	9893160780	JOURA MORENA S.LOCK-1170/219 Morena
MKR HIGHWAY FILLING STATION	28.841044	77.263999	9319854166	INDIAN OIL DEALER VILLAGE- KHEKHRA DELHI- SAHARANPUR ROAD
MM FILLING STATION	28.952192	77.094599	9416778888	INDIAN OIL PETROL PUMP VILL: ASAWARPUR ON NH-1 DIST: SONEPAT
MOHAN FILLING STATION KSK	28.292283	77.419811	9718450506/99991	VILLAGE ATELI OML BLOCK BALLABHGARH District Faridabad
